id,name,email,phone_number,age,gender,city,country,registration_date,last_login,purchase_amount,product_category,feedback_score
388,John Miller,john.miller@mail.net,'+1 379 651 6598,200,other,New York,India,18-12-2024,02-03-2025 12:56,258.25,Electronics,3
51,Sarah Smith,sarah.smith@test.org,(973) 291-5875,54,other,,Mexico,09/19/2021,09-04-2023 16:21,,Clothing,1
29,David Smith,,975503770,25,Male,,France,15-07-2025,23-07-2025 22:40,-10,Electronics,4
494,  John Brown  ,john.brown@test.org,(211) 650-6929,34,Female,Chicago,Francez,22-03-2020,08-03-2021 05:58,105.12,Food,1
928,Mary Davis,,495-806-0279,23,Other,Los Angeles,UK,19-02-2025,18-03-2025 08:47,963.15,Electr0nics,6
342,David Brown,david.brown@test.org,419-995-6731,30,Female,,Germany,02/27/2022,,482.7,Electronics,5
220,Jane Miller,jane.miller@test.org,406-461-9217,43,Female,Phoenix,USA,27-07-2022,04-04-2023 15:59,78.27,Food,5
440,Sarah Doe,sarah.doe@test.org,5150580318,19,Other,Chicago,Mexico,22-11-2023,01-10-2024 17:43,754.37,Home Goods,5
818,Peter Wilson,peter.wilson@test.org,'+1 525 959 7572,62,Female,Phoenix,Australia,12/29/2024,05/15/2025 20:36,709.2,Sports,5
238,Sarah Miller,sarah.miller@mail.net,8474765883,57,Other,Houston,France,20-12-2021,07/17/2022 21:04,511.89,Clothing,3
91,Sarah Jones,sarah.jones@example.com,(410) 438-8275,28,Otheer,Philadelphia,India,16-10-2022,05/21/2023 23:47,979.31,Food,1
451,Sarah Davis,sarah.davis@test.org,'+1 940 311 7269,19,Female,Phoenix,USA,14-12-2023,16-05-2025 14:41,521.6,Home Goods,5
40,Michael Brown,michael.brown@mail.net,3335490704,68,Male,Philadelphia,USA,03/18/2023,12-07-2025 23:24,604.15,Books,3
952,John Davis,john.davis@test.org,'+1 017 848 8619!,70,Male,Chicago,UK,03-02-2020,03-08-2021 09:11,663.77,Books,3
633,David Smith,david.smith@mail.net,'+1 010 029 2967,37,Female,Phoenix,France,27-06-2024,08-08-2024 08:09,701.77,Electronics,1
647,Emily Doe,emily.doe@test.org,510-682-3227,28,MALE,New York,USA,07-05-2024,23-05-2024 06:16,435.58,Electronics,2
822,David Wilson,david.wilson@test.org,(523) 220-6473,21,Male,Los Angeles,France,27-06-2022,19-05-2024 11:50,478.14,Clothing,4
877,Mary Jones,mary.jones@test.org,(105) 587-7522,-5,Feemalee,New York,UK,04-04-2022,25-04-2024 18:46,398.99,Books,5
216,Sarah Wilson,sarah.wilson@example.com,935-518-1670,56,Other,Chicago,Canada,09/30/2023,08-05-2024 06:56,576.03,Home Goods,2
284,David Smith,david.smith@mail.net,377-989-5887,23,Male,San Diego,Germany,06/15/2025,07-07-2025 18:19,147.96,Sports,3
509,Emily Davis,emily.davis@test.org,(650) 749-6586,59,Male,Los Angeles,Mexico,09/23/2022,,81.22,Sports,4
100,David Miller,david.miller@mail.net,2230912697a,28,Male,Phoenix,Australia,02/24/2022,31-12-2024 12:38,149.12,Home Goods,5
298,John Wilson,john.wilsonexample.com,590-993-7871,29,Male,L0s Angeles,France,02-03-2023,06/20/2023 11:54,344.15,Food,2
295,  Peter Brown  ,peter.brown@test.org,,33,Other,Los Angeles,France,09-02-2022,,922.85,Home Goods,4
231,Jane Smith,jane.smith@test.org,'+1 925 935 2215,21,Female,,India,16-07-2020,01/17/2021 23:43,371.56,Books,3
533,David Miller,david.miller@mail.net,599-106-5429,42,female, New Y0rk ,Mexico,16-05-2022,12/26/2024 21:05,951.1,Books,4
987,Jane Davis,,8078962774,64,Male,San Antonio,USA,26-11-2024,28-02-2025 12:24,125.34,Books,2
745,Emily Miller,emily.miller@example.com,(866) 213-6114,28,Male, San Diego ,Mexico,18-09-2021,02-01-2022 23:25,478.44,Sports,3
691,Mary Smith,mary.smith@example.com,(346) 266-3716,61,Male,Philadelphia,Canada,21-12-2020,07-01-2025 03:23,491.47,Sports,4
468,Michael Brown,michael.brown@mail.net,115-168-8446,59,Other,Houston,USA,01/14/2021,26-11-2024 15:52,168.34,Food,4
285,Jane Brown,jane.brown@test.org,(229) 040-6696,40,male,Phoenix,Australia,03-07-2022,22-07-2022 05:36,501.41,Sports,1
323,John Jones,john.jones@example.com,5741223618,61,Female,Phoenix,Australia,24-12-2021,02-01-2023 22:06,138.38,Sports,2
336,M@ry Smith,mary.smith@mail.net,,,Other,San Antonio,USA,05-04-2025,07/15/2025 14:51,184.79,Sports,4
548,Emily Davis,,137-982-0905,41,Female,San Diego,USA,31-12-2024,11-03-2025 19:48,787.28,Electronics,3
782,Jane Doe,jane.doe@test.org,932-255-0011,52,Other,San Antonio,UK,04-04-2024,04-04-2024 00:22,75.05,Clothing,3
806,Mary Brown,mary.brown@mail.net,'+1 606 960 4728,34,Female,Phoenix,France,28-04-2023,11/19/2023 02:33,529.67,Books,4
688,Jane Davis,jane.davis@test.org,1084710693,40,Other,New York,Canada,01/27/2020,04-08-2020 04:40,620.31,Books,2
966,Mich@el Smith,michael.smith@mail.net,2054887687,26,Female,Chicago,Germany,06/18/2023,11/30/2024 01:41,654.42,Books,4
169,J@ne Jones,jane.jones@mail.net,(722) 551-6044,27,Male,San Antonio,Australia,09-04-2023,07/15/2025 02:32,140.35,Sports,4
251,Jane Davis,jane.davistest.org,7688560609,22,Malee,New York,India,15-04-2024,09-06-2024 05:57,666.94,Food,3
881,Sarah Davis,sarah.davis@example.com,(505) 738-5842,43,Male,San Antonio,France,05-11-2021,,523.09,Books,4
934,  John Wilson  ,john.wilson@test.org,081-758-0777,49,Female,San Diego,USA,25-09-2022,,,Sports,4
683,Michael Miller,michael.millertest.org,'+1 581 960 1146,50,OTHER,New York,Germany,02/27/2022,06-06-2022 06:12,224.31,Clothing,5
485,Peter Miller,peter.miller@test.org,060-203-1521,66,Other,Chicago,India,24-06-2022,06-12-2022 11:08,530.02,Electronics,1
671,Michael Brown,michael.brown@test.org,7747459729,68,Other,Houston,Atlantis,04-05-2020,18-07-2020 01:21,672.79,Home Goods,3
484,Michael Doe,michael.doe@mail.net,(369) 349-3799,64,Female,Houston,Indiaz,19-07-2022,,,Clothing,5
833,Mary Wilson,mary.wilson@example.com,261-211-8149,41,Female,Chicago,France,10-01-2023,06/13/2024 04:37,947.88,Books,2
46,David Jones,david.jones@mail.net,(156) 899-3485,37,female,San Diego,Canada,01-01-2024,28-05-2024 15:04,19.37,Electronics,1
346,  Mary Miller  ,mary.miller@test.org,083-713-8208,36,Male,Phoenix,Mexico,10-09-2022,05-05-2024 00:55,378.65,Home Goods,5
67,Emily Doe,emily.doe@mail.net,,62,other,Chicago,USA,02-09-2021,21-04-2023 10:02,919.27,Home Goods,1
875,Jane Brown,jane.brown@test.org,7076048910,54,MALE,New York,Canada,23-10-2024,22-02-2025 21:28,282.49,Books,4
143,Peter Brown,peter.brown@test.org,'+1 313 388 9509,26,Male,San Antonio,Australia,15-12-2023,14-04-2025 15:43,956.26,Home Goods,2
904,Jane Smith,jane.smith@test.org,'+1 425 770 1080!,,Male,San Antonio,USA,02-06-2024,11/24/2024 04:44,683.77,Food,4
94,Sarah Davis,sarah.davis@mail.net,466-162-6935,-5,Other,Los Angeles,India,18-01-2023,22-01-2024 01:43,361.15,Sports,5
359,Peter Jones,peter.jones@example.com,'+1 846 048 7123,45,Female,Chicago,Germany,31-12-2024,05/18/2025 22:55,719.68,Home Goods,2
436,Jane Davis,jane.davis@example.com,4874265267,25,Other,Los Angeles,USA,13-09-2024,14-10-2024 05:32,990.52,Electronics,4
597,Emily Williams,emily.williams@example.com,(422) 837-2601,28,FEMALE,Chicago,Canada,18-01-2023,05-04-2025 22:06,597.77,Books,5
134,David Davis,david.davis@mail.net,742-532-2310,38,MALE,Phoenix,France,09-05-2023,04-07-2024 08:54,49.27,Books,4
948,Peter Smith,peter.smith@mail.net,'+1 685 503 8670,26,Other,Phoenix,Canada,05/15/2025,05/22/2025 14:54,399.26,Food,3
632,Peter Miller,peter.miller@mail.net,484-836-3041,66,Other,Los Angeles,USA,06/19/2022,04/13/2024 16:23,180.51,Clothing,2
545,Michael Brown,,(936) 008-4860,53,Other,Phoenix,USA,28-01-2024,07/18/2024 00:32,852.96,Electronics,2
407,Emily Miller,emily.miller@example.com,'+1 937 412 6336,34,Other,Houston,USA,17-04-2023,31-05-2023 18:22,745.7,Clothing,1
26,Michael Wilson,michael.wilson@test.org,'+1 011 152 8181,61,otheer,San Antonio,Mexico,09-09-2024,19-07-2025 06:08,180.12,Electronics,3
968,Sarah Miller,sarah.miller@test.org,(982) 353-7140,,Other,San Antonio,India,04-11-2024,19-07-2025 08:21,297.42,Clothing,2
526,Michael Brown,michael.brown@example.com,'+1 946 117 5477,43,Other,Houston,UK,04-10-2021,10-05-2024 01:11,216.38,Books,3
353,Michael Williams,michael.williams@mail.net,395-696-9771,65,Male,Chicag0,India,03/17/2020,19-03-2020 17:24,608.99,Sports,3
944,Emily Williams,,882-402-1010,36,Female,New York,India,15-06-2024,28-02-2025 22:28,939.68,Home Goods,5
742,Sarah Brown,sarah.brown@mail.net,(638) 827-7851,18,Female,Chicago,Mexicoq,07-06-2022,05-09-2024 14:17,870.16,Clothing,5
405,Mary Smith,mary.smith@example.com,067-298-6194,70,Female,Houston,Germany,26-08-2024,31-10-2024 09:50,,Home Goods,1
232,Sarah Brown,sarah.brown@mail.net,'+1 861 478 7401,30,Other,Houston,UK,30-10-2023,17-11-2023 14:04,742.76,Home Goods,2
370,Mary Davis,mary.davis@example.com,156-124-6209,25,male,Philadelphia,Australia,13-02-2024,19-03-2025 04:33,480.29,Food,3
634,Emily Doe,emily.doe@example.com,751992473,60,Female,Philadelphia,Canada,07-08-2023,07/27/2025 15:13,348.92,Food,4
207,Mary Jones,mary.jones@test.org,(645) 671-5474,57,Other,Phoenix,Indiaz,15-08-2024,27-09-2024 13:16,902.75,Food,4
572,David Miller,david.miller@example.com,'+1 716 848 8134,36,male,Houston,Canada,21-04-2024,23-04-2024 15:20,146.96,Electronics,3
705,Sarah Miller,sarah.miller@test.org,369-584-0325,47,Other,Phoenix,Mexico,02-03-2023,07-07-2023 17:22,641.34,Food,5
267,Emily Williams,,'+1 459 844 0145,63,Male, Los Angeles ,India,29-03-2021,10-10-2021 21:28,942.01,Electronics,3
201,Emily Miller,emily.miller@mail.net,'+1 307 855 4478,62,Female,,Australia,22-09-2020,04-07-2025 22:13,321.99,Clothing,1
376,Peter Davis,peter.davis@mail.net,(039) 515-3175,50,Female,New York,France,24-12-2021,15-06-2024 01:04,260.05,Books,4
889,Jane Davis,jane.davis@mail.net,7451051195,19,Other,Chicago,Germany,03-01-2024,16-05-2024 18:46,937.76,Sports,2
542,Michael Miller,michael.miller@test.org,365-270-0022,46,Female,San Diego,Canadaq,28-10-2020,31-10-2021 07:58,920.9,B00ks,3
320,Peter Davis,peter.davis@example.com,4288208684,25,Other,Phoenix,India,03/24/2022,11-09-2023 23:48,939.84,Food,5
291,John Smith,john.smith@example.com,(693) 857-8222,34,Female,Phoenix,UK,01-10-2021,29-05-2023 20:19,835.69,Electronics,4
168,Mary Miller,,(494) 309-2087,70,Female,Houston,Mexico,18-01-2023,,822.2,Clothing,5
708,Emily Wilson,emily.wilson@mail.net,758-593-5504,43,Other,Los Angeles,India,21-01-2020,06-05-2022 10:27,841.97,Food,1
943,Peter Jones,peter.jones@test.org,(665) 101-8238,42,Other,Los Angeles,India,16-07-2025,07/18/2025 20:28,86.76,Food,3
86,Michael Williams,michael.williams@mail.net,,46,Male,San Diego,Germany,06/15/2022,28-02-2025 19:17,97.66,Books,4
334,Sarah Brown,sarah.brown@test.org,718-482-3829,64,Female, Houston ,Mexico,12-02-2024,17-12-2024 03:14,714.07,Clothing,4
423,Sarah Smith,sarah.smith@mail.net,,26,Other,Chicago,France,06-08-2022,12-01-2023 06:45,948.23,Sports,3
591,Mich@el Wilson,michael.wilson@test.org,,50,Other, New York ,India,08/19/2024,25-05-2025 20:24,472.15,Electronics,1
880,Sarah Jones,sarah.jones@test.org,(382) 606-6902,200,Male,Phoenix,Australia,09/29/2022,05/24/2025 03:54,382.25,Books,10
377,David Brown,david.brown@test.org,(156) 007-2175a,25,female,New York,France,16-12-2022,08-12-2023 07:58,234.67,Clothing,2
840,Mary Smith,,(564) 738-2808,34,Female,San Diego,UK,12/16/2022,08-05-2024 08:19,47.44,Books,1
770,Emily Davis,,6698987278,66,Male,San Antonio,Germany,20-04-2020,10-11-2023 10:56,37.51,Electronics,1
673,Jane Williams,jane.williams@example.com,'+1 925 225 7483,30,Female,Los Angeles,USA,04/23/2023,12-06-2023 19:55,420.07,Electronics,3
38,Michael Smith,michael.smith@example.com,200-601-8557,,Male,Phoenix,Canada,05-08-2022,23-05-2025 12:35,839.22,Electronics,3
126,Sarah Williams,sarah.williams@mail.net,058-073-9736,33,Female,Chicago,Canada,17-03-2020,,895.97,Books,4
480,Emily Brown,emily.brown@mail.net,(021) 839-0840,63,Other, Chicago ,USA,04-11-2023,17-12-2024 22:40,348.85,Books,2
570,Jane Doe,jane.doe@test.org,'+1 839 498 9935,40,Male,Chicago,Australia,14-12-2022,01-03-2023 09:29,654.16,Food,3
985,Mary Doe,mary.doe@mail.net,180-527-2858,39,Female,Chicago,Canada,13-02-2025,03/22/2025 00:12,934.45,Clothing,3
804,Jane Jones,jane.jones@mail.net,'+1 290 015 9095,28,Other, Phoenix ,Australia,06-06-2020,11-11-2021 21:55,374.94,Home Goods,4
993,Michael Williams,michael.williams@example.com,570-357-8175,,Other,Chicago,France,07-02-2020,31-10-2023 10:39,836.67,Sports,4
198,  John Brown  ,john.brown@mail.net,8392927094,67,FEMALE,Phoenix,Canada,12-07-2021,02-01-2025 17:39,499.09,Food,4
675,John Smith,john.smith@example.com,225-283-6119,40,Male,San Antonio,Germany,04/21/2023,31-08-2023 22:07,291.99,Books,5
396,Michael Davis,michael.davis@mail.net,(785) 665-6112,45,Female,Chicago,USA,07-04-2020,14-02-2024 12:28,27.52,Clothing,5
955,Michael Brown,michael.brown@test.org,,47,Male,Chicago,India,17-05-2022,06-10-2023 13:29,903.4,Books,5
460,John Smith,john.smith@example.com,432-569-1278,27,Other,New York,Canada,22-08-2020,27-11-2020 01:29,978.77,Books,3
513,Sarah Davis,sarah.davis@test.org,'+1 132 070 9090a,67,Other,Chicago,Mexico,12/19/2024,17-07-2025 18:43,399.43,Electronics,5
978,Mary Jones,mary.jones@mail.net,3128650319,26,Female,San Diego,Mexico,06/26/2021,12-12-2024 08:34,627.78,Sports,3
918,Mary Wilson,mary.wilson@example.com,(209) 084-7171,37,Male,Philadelphia,France,02-12-2023,11-04-2024 05:47,840.1,Books,2
472,Peter Doe,peter.doe@example.com,'+1 132 957 9786,29,Other,Los Angeles,India,19-12-2022,04/17/2024 23:39,271,Clothing,5
466,David Williams,david.williams@test.org,235-015-5042,28,Female,San Antonio,USA,16-04-2023,03-08-2024 17:26,805.72,B00ks,5
988,Michael Smith,michael.smith@test.org,2538604688,23,Female,Chicago,UK,13-11-2022,09/26/2023 21:22,729.65,Sports,4
215,Michael Smith,michael.smith@mail.net,'+1 386 955 1092,-5,Other,Houston,Canada,22-06-2025,22-07-2025 19:05,532.33,Books,4
894,Jane Williams,jane.williams@mail.net,8571101137,35,Female,Los Angeles,Canada,24-08-2024,12-07-2025 07:28,717.44,Electronics,3
397,Michael Smith,,'+1 694 952 3834,42,Other,San Diego,Germany,07/17/2020,06-12-2025 04:42,588.11,Books,10
435,David Miller,david.miller@test.org,271-501-6383,62,Male,San Diego,Canada,31-05-2022,06-09-2022 20:49,876.78,Clothing,1
375,Peter Smith,peter.smith@test.org,(986) 663-8564,19,Female,Los Angeles,Mexico,25-11-2023,16-06-2024 13:38,634.07,Home Goods,3
224,Sarah Davis,sarah.davis@mail.net,'+1 945 591 0588,27,Other,Los Angeles,Germany,18-11-2021,09-05-2023 01:24,294.2,Books,3
274,David Miller,david.miller@test.org,1170758812,69,Female,Los Angeles,Mexico,04-12-2022,24-02-2023 10:13,404.19,Home Goods,1
200,Peter Doe,peter.doe@example.com,(439) 442-0505,39,Other,Chicag0,Germany,06-01-2021,10-08-2021 06:00,445.77,Sports,5
890,David Miller,david.miller@example.com,6985717419,54,Other,San Antonio,Canada,21-10-2021,30-01-2025 01:05,652.84,Sports,5
774,Emily Wilson,emily.wilson@mail.net,9505458870,68,Other,San Dieg0,Australia,08-04-2021,18-09-2022 14:34,875.47,Clothing,2
510,David Jones,david.jones@test.org,257-728-5200,41,Male,Los Angeles,Germany,03-10-2023,02-09-2024 05:00,321.48,Books,2
222,Emily Doe,emily.doe@example.coom,(405) 715-0913,62,Male,San Diego,France,10-01-2025,06/15/2025 09:49,203.42,Books,4
424,Mary Smith,mary.smith@example.coom,2289818513,40,Male,Phoenix,USA,17-03-2020,03-05-2024 13:01,429.24,Books,5
583,Mary Davis,mary.davis@mail.net,992-944-5405,26,OTHER,San Antonio,USA,16-12-2021,03/19/2025 19:19,680.35,Electronics,3
86,Michael Williams,michael.williams@mail.net,,46,Male,San Diego,Germany,06/15/2022,28-02-2025 19:17,97.66,Books,4
805,  John Jones  ,john.jones@mail.net,'+1 574 807 9218#,69,Female,San Antonio,Germany,14-06-2025,07-07-2025 16:27,290.92,Books,2
66,David Smith,david.smith@mail.net,729-773-8103,69,MALE,San Antonio,Narnia,10/31/2023,14-11-2023 04:45,76.9,Home Goods,3
477,Peter Williams,peter.williams@mail.net,'+1 176 145 9187,50,Other,,France,05-05-2024,31-05-2024 19:07,611.8,Sports,5
698,David Jones,david.jones@test.org,'+1 481 270 5247,59,male,Houston,UK,31-08-2021,11-04-2025 23:51,840.42,Electronics,3
603,Michael Brown,michael.brown@example.com,4636163349,19,Female,Los Angeles,India,07/22/2020,30-06-2025 12:55,634.07,Home Goods,2
607,Michael Jones,michael.jones@example.com,(509) 518-8095,69,male,San Antonio,France,29-12-2024,09-07-2025 06:25,800.95,Home Goods,3
529,David Smith,david.smith@test.org,(626) 332-4136,70,male,Chicago,Canada,12/16/2021,28-04-2025 02:46,189.1,Food,3
17,Sarah Williams,sarah.williams@test.org,847063625,41,Female,Houston,Australia,26-08-2024,06/18/2025 10:56,805.84,Home Goods,5
145,Jane Jones,jane.jones@test.org,(655) 760-7750,55,male,Phoenix,Mexico,08-11-2022,12-05-2023 19:04,842.33,Sports,1
879,Michael Miller,michael.miller@test.org,,48,Male,Houston,India,01/23/2021,28-01-2023 09:18,643.15,Electronics,5
446,Michael Wilson,michael.wilson@example.com,'+1 919 255 2575,,Other,Phoenix,UK,18-05-2020,08-08-2022 12:49,880.09,Food,3
338,Jane Smith,jane.smith@example.com,(403) 464-9826,40,Female,San Diego,France,12-08-2023,28-04-2025 08:38,414.82,Electronics,4
279,Peter Wilson,peter.wilson@example.com,'+1 988 498 7583,19,Other,New York,Mexico,09/30/2021,01-05-2022 15:32,399.58,Sports,1
571,Peter Williams,peter.williams@mail.net,(148) 464-4160,24,Other,San Antonio,Australia,02-12-2022,08/26/2022 10:21,241.39,Clothing,5
21,Peter Davis,peter.davis@example.com,(349) 450-7698,59,Male, Phoenix ,Australia,13-09-2023,15-05-2024 06:15,,Electronics,5
49,John Doe,john.doe@example.com,(509) 188-0512,65,Other,New York,Germany,24-02-2021,05-12-2025 08:24,164.22,Electronics,3
825,J@ne Willi@ms,jane.williams@test.org,(888) 882-7958,36,Other,San Antonio,UK,04-08-2024,20-05-2025 06:22,874.37,Books,5
700,Mary Williams,mary.williams@test.org,197-366-5913,34,Female,New York,India,12-08-2020,04-07-2022 13:07,287.48,Clothing,3
665,Emily Brown,emily.brown@test.org,(706) 063-7614a,35,Other,Phoenix,Mexico,04-06-2024,26-08-2024 01:41,378.59,Sports,2
859,Sarah Doe,sarah.doe@example.com,318-654-7896,24,Other,New York,USA,25-06-2024,10-06-2025 23:17,363.4,Books,1
243,  John Davis  ,john.davis@test.org,616-386-5038,39,Female,San Antonio,Mexicoq,25-12-2024,05-01-2025 15:08,802.58,Electronics,2
950,Peter Wilson,peter.wilson@test.org,8182201812,34,Other,Phoenix,Australia,05/20/2020,30-05-2024 04:26,21.43,Books,5
92,David Davis,david.davis@example.com,521-181-8158,67,other,Chicago,USA,22-08-2021,15-03-2025 06:56,870.21,Electronics,3
331,Mary Doe,mary.doe@mail.net,'+1 122 884 6481,39,Malee,Chicago,India,03-01-2022,29-03-2025 18:01,221.41,Sports,5
680,Michael Williams,,561-824-3527,18,Male,Philadelphia,India,04-05-2021,11-06-2021 04:01,17.29,Home Goods,10
351,John Williams,john.williamsmail.net,064-076-6983,40,Male,San Antonio,Germany,07-11-2020,29-07-2023 08:36,804.18,Home Goods,3
758,Jane Miller,jane.miller@example.com,'+1 454 149 8380,26,Other,Philadelphia,Canada,24-11-2024,06-06-2025 16:19,622.87,Clothing,4
202,Mary Williams,mary.williams@example.com,'+1 197 709 3485,54,Male,San Diego,Canada,26-08-2023,12/20/2024 05:02,87.39,Clothing,2
324,David Miller,david.miller@example.com,'+1 479 868 1380,30,Other,New York,Narnia,07-06-2025,06/20/2025 10:24,775.27,Electronics,1
781,Michael Wilson,michael.wilson@test.org,(161) 776-1453,54,Other,New York,France,01-10-2023,09-12-2024 09:54,164.28,Electronics,10
365,Emily Brown,emily.brown@test.org,(028) 074-0190,43,Other,Phoenix,UK,14-11-2024,27-07-2025 13:41,694.78,Home Goods,5
812,David Jones,,(803) 817-5268,62,Otheer,New York,Mexico,23-04-2024,07-05-2024 11:49,182.49,Sports,5
623,Sarah Wilson,sarah.wilson@mail.net,7294834049,65,Female,Philadelphia,France,30-07-2022,01/22/2023 04:59,527.25,Food,4
356,Emily Williams,emily.williams@example.com,'+1 796 877 4473,28,Male,Los Angeles,Germany,02-02-2022,03-10-2024 16:36,850.56,Books,4
936,David Smith,david.smith@mail.net,(182) 636-4528,44,Other,San Diego,India,11/26/2024,17-05-2025 12:37,430.41,Books,2
547,Mary Wilson,mary.wilson@test.org,(601) 495-8705,67,Other,New York,UK,30-05-2024,15-09-2024 08:23,511.38,Books,4
722,David Williams,david.williams@example.com,279-099-4935,36,Female,Philadelphia,Canadaz,10-01-2025,06-05-2025 07:08,729.87,Sports,1
640,Emily Miller,emily.miller@test.org,2270149036,70,Female,San Antonio,Australia,02-11-2020,03-02-2022 18:19,10.97,Home Goods,1
658,Jane Miller,jane.miller@example.com,'+1 504 838 0742,27,Other,Houston,Australia,09-01-2020,07/14/2021 04:11,355.58,Clothing,1
995,Sarah Wilson,sarah.wilson@mail.net,'+1 773 758 8755,39,Male, Houston ,Indiax,01-12-2024,06/15/2025 17:36,-10,Electronics,5
699,Sarah Smith,sarah.smith@test.org,(475) 044-0749,32,Female,Chicago,Narnia,15-09-2024,05-01-2025 19:55,,Food,5
992,David Williams,david.williams@example.com,4076607742,20,male,Los Angeles,Mexico,09-11-2020,09/23/2024 20:14,311.8,Electronics,4
657,David Williams,david.williams@example.com,(607) 956-2650,58,Other,Houston,Canada,27-11-2024,04/28/2025 19:11,322.24,Electronics,4
411,  John Doe  ,john.doe@mail.net,'+1 370 338 0920,23,male,,USA,01-01-2020,25-03-2020 03:40,436.32,Clothing,1
842,Emily Smith,emily.smith@example.com,(083) 606-8052,,Other,Philadelphia,Australia,19-07-2025,20-07-2025 08:27,207.94,Clothing,4
593,Peter Davis,peter.davis@mail.net,980-435-2833,25,Other,San Antonio,Indiax,08-03-2024,25-04-2024 21:05,291.01,Electronics,3
766,Peter Smith,peter.smith@mail.net,6497419719,23,Male,New York,UK,03/19/2022,05-04-2022 10:09,633.26,Food,5
512,Sarah Smith,sarah.smith@test.org,(749) 738-1896,200,Female,Phoenix,USA,09-01-2021,,947.1,Food,4
68,Peter Smith,peter.smith@mail.net,(418) 340-3262,18,Other,Philadelphia,Germanyq,07/21/2022,27-05-2023 06:00,141.4,B00ks,4
384,Sarah Smith,sarah.smithexample.com,'+1 558 943 2627,62,Otheer,Phoenix,USA,16-11-2023,,536.08,Food,4
951,David Jones,david.jones@test.org,6975350294,36,Other,Houston,Narnia,05-03-2024,04-11-2024 23:18,347.06,Electronics,5
119,David Miller,david.miller@test.org,(188) 085-9286,40,Male,Chicago,France,11/26/2023,24-12-2023 06:42,95.54,Sports,1
96,Sarah Brown,sarah.brown@example.com,224-647-9854,37a,Male,Philadelphia,Mexico,07-10-2020,28-03-2022 18:13,422.7,Books,4
686,Emily Smith,emily.smith@example.com,5428835945,,Other,Los Angeles,India,23-12-2023,14-05-2024 09:16,483.67,Home Goods,5
289,Emily Davis,emily.davis@test.org,(852) 071-7916,19,Other,San Antonio,Mexico,15-08-2021,25-10-2024 20:25,905.98,Clothing,5
796,Sarah Williams,sarah.williams@test.org,'+1 362 184 7449,69,Feemalee,Los Angeles,Canada,03-06-2024,03-05-2025 01:45,372.18,Sports,1
148,John Miller,john.miller@example.com,6917450749,52,Female,Houston,Mexico,07/22/2023,10-09-2023 04:30,61.08,Home Goods,1
655,Jane Smith,jane.smith@example.com,(851) 962-6863,21,MALE,New York,Germany,18-05-2025,01-06-2025 23:23,303.09,Food,2
479,David Smith,david.smith@mail.net,(586) 896-8892,23,Female,San Diego,USA,06-06-2020,03-03-2022 00:15,447.63,Books,2
84,David Davis,david.davis@example.com,4995350691,,other,Phoenix,India,18-05-2025,05/20/2025 01:00,50.56,Electronics,2
924,Mary Williams,mary.williams@test.org,(934) 934-3088,45,Female,Phoenix,Australia,17-03-2022,08-06-2023 06:53,404.72,Electronics,2
581,Peter Wilson,peter.wilson@test.org,'+1 311 041 3795#,200,Male,San Diego,Canada,19-12-2024,,476.72,Home Goods,3
314,David Brown,david.brown@example.com,(503) 308-2316,61,MALE,Phoenix,UK,31-12-2024,24-06-2025 04:24,460.84,Electronics,1
474,Emily Miller,emily.miller@test.org,898-497-8316,56,Feemalee,Houston,Canada,10-01-2023,06-08-2025 13:11,,Sports,4
367,David Doe,david.doe@mail.net,2919730528,65,FEMALE,Chicago,India,16-04-2023,15-07-2024 05:09,594.25,Sports,1
264,David Miller,david.miller@mail.net,(703) 333-7078!,56,Female,New York,India,02/22/2024,,219.81,Clothing,2
850,Michael Davis,michael.davis@test.org,146612955,69,Male,Phoenix,USA,05-08-2025,05/29/2025 21:53,931.89,Electronics,5
357,David Brown,david.brown@mail.net,(144) 480-6668,150,Malee,Phoenix,India,04/14/2023,02/17/2024 01:29,576.18,Home Goods,5
798,David Jones,david.jones@mail.net,555-022-9974,53,Male,New York,Australia,28-07-2020,03/14/2023 11:07,939.39,Food,4
690,John Williams,john.williams@test.org,674-292-2389,,Male,Phoenix,USA,03-04-2020,26-08-2022 19:37,948.6,Books,1
76,Emily Jones,emily.jones@example.com,977-686-5949,53,MALE, Los Angeles ,Canada,07-03-2021,07-10-2021 15:06,333.44,Cl0thing,1
16,Mary Wilson,mary.wilson@mail.net,'+1 912 131 7274,55,Other,,India,16-06-2025,10-07-2025 17:00,810.48,Food,5
771,Mary Jones,mary.jones@example.com,(415) 344-3060,51,Female,San Diego,Australia,03-06-2022,09-03-2024 22:52,455.44,Books,1
428,Michael Jones,michael.jones@mail.net,(208) 225-1313,61,Female,San Ant0ni0,Mexico,06-04-2022,02/14/2025 19:13,917.83,Electronics,5
197,Sarah Wilson,sarah.wilson@mail.net,(778) 826-0037,,female,San Antonio,Australia,17-03-2021,12-03-2022 05:54,628.53,Electronics,1
826,John Brown,john.brown@test.org,038-749-1087,51,Male,New York,Mexico,30-03-2023,08-05-2025 07:23,979.97,Books,3
178,Sarah Doe,sarah.doe@example.com,374-000-2921,,Male,San Antonio,Mexico,07-05-2022,15-12-2024 20:59,81.62,Sports,3
887,Sarah Smith,sarah.smithexample.com,385-655-9878,24,Female,Chicago,Australia,25-05-2023,31-01-2024 23:34,302.66,Home Goods,1
